,hour,PM_US Post,DEWP,HUMI,PRES,TEMP,precipitation,new_wind,year,month,day,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,season_1,season_2,season_3,season_4,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_SW,cbwd_cv,Weekdays,Weekends
32083,19,17.0,14.0,77.48,1004.0,18.0,0.0,8.0,2013,8,4,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,0,0,0,1,0
32084,20,17.0,14.0,82.52,1005.0,17.0,0.0,6.0,2013,8,4,-0.866025403784439,0.49999999999999933,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,0,0,1,0
32085,21,15.0,13.0,77.32,1005.0,17.0,0.0,6.0,2013,8,4,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,0,0,1,0
32086,22,9.0,13.0,77.32,1006.0,17.0,0.0,5.0,2013,8,4,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,0,0,1,0
32087,23,7.0,13.0,82.4,1006.0,16.0,0.0,4.0,2013,8,4,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,1,0,0,0,1,0
32088,0,6.0,12.0,82.27,1006.0,15.0,0.0,3.0,2013,8,5,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32089,1,6.0,12.0,82.27,1007.0,15.0,0.0,3.0,2013,8,5,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32090,2,7.0,12.0,87.75,1007.0,14.0,0.0,4.0,2013,8,5,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32091,3,8.0,11.0,87.66,1007.0,13.0,0.0,4.0,2013,8,5,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32092,4,11.0,11.0,87.66,1007.0,13.0,0.0,5.0,2013,8,5,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32093,5,14.0,11.0,93.6,1008.0,12.0,0.0,4.0,2013,8,5,0.9659258262890682,0.25881904510252096,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32094,6,17.0,11.0,87.66,1009.0,13.0,0.0,4.0,2013,8,5,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32095,7,26.0,12.0,87.75,1009.0,14.0,0.0,4.0,2013,8,5,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,0,0,0,1
32096,8,12.0,11.0,72.23,1009.0,16.0,0.0,5.0,2013,8,5,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,0,0,0,1
32097,9,13.0,11.0,63.64,1010.0,18.0,0.0,6.0,2013,8,5,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,0,0,0,1
32098,10,20.0,11.0,56.19,1009.0,20.0,0.0,6.0,2013,8,5,0.5000000000000003,-0.8660254037844385,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32099,11,15.0,10.0,49.42,1009.0,21.0,0.0,7.0,2013,8,5,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32100,12,10.0,9.0,43.47,1009.0,22.0,0.0,7.0,2013,8,5,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32101,13,8.0,8.0,40.63,1008.0,22.0,0.0,8.0,2013,8,5,-0.25881904510252035,-0.9659258262890684,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32103,15,11.0,8.0,38.24,1008.0,23.0,0.0,6.0,2013,8,5,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,1,0,0,0,0,1
32104,16,7.0,8.0,40.63,1008.0,22.0,0.0,6.0,2013,8,5,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,0,0,0,1
32105,17,7.0,8.0,40.63,1008.0,22.0,0.0,5.0,2013,8,5,-0.9659258262890681,-0.2588190451025215,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,0,0,0,1
32106,18,19.0,9.0,49.15,1008.0,20.0,0.0,3.0,2013,8,5,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,0,0,0,1
32107,19,26.0,10.0,59.54,1009.0,18.0,0.0,2.0,2013,8,5,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,0,0,0,0,1
32108,20,34.0,11.0,72.23,1009.0,16.0,0.0,0.0,2013,8,5,-0.866025403784439,0.49999999999999933,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,0,1,0,1
32109,21,39.0,12.0,82.27,1009.0,15.0,0.0,2.0,2013,8,5,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,1,0,0,0,1
32110,22,40.0,11.0,82.14,1009.0,14.0,0.0,2.0,2013,8,5,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,1,0,0,0,1
32111,23,43.0,11.0,87.66,1009.0,13.0,0.0,1.0,2013,8,5,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,0,1,0,1
32112,0,55.0,10.0,87.57,1009.0,12.0,0.0,1.0,2013,8,6,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,1,0,0,0,1
32113,1,36.0,10.0,93.55,1009.0,11.0,0.0,2.0,2013,8,6,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,1,0,0,0,1
32114,2,27.0,10.0,93.55,1009.0,11.0,0.0,1.0,2013,8,6,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,1,0,1
32115,3,24.0,9.0,93.5,1009.0,10.0,0.0,1.0,2013,8,6,0.7071067811865475,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,1,0,1
32116,4,22.0,10.0,93.55,1009.0,11.0,0.0,2.0,2013,8,6,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,1,0,0,0,1
32117,5,27.0,10.0,93.55,1009.0,11.0,0.0,2.0,2013,8,6,0.9659258262890682,0.25881904510252096,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,1,0,0,0,1
32118,6,28.0,11.0,93.6,1009.0,12.0,0.0,1.0,2013,8,6,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,1,0,0,0,1
32119,7,79.0,12.0,87.75,1010.0,14.0,0.0,1.0,2013,8,6,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,1,0,1
32120,8,113.0,13.0,77.32,1010.0,17.0,0.0,2.0,2013,8,6,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,1
32121,9,65.0,13.0,72.6,1011.0,18.0,0.0,3.0,2013,8,6,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,1,0,0,1
32122,10,51.0,13.0,64.09,1011.0,20.0,0.0,2.0,2013,8,6,0.5000000000000003,-0.8660254037844385,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,1,0,0,0,0,1
32123,11,23.0,11.0,49.7,1010.0,22.0,0.0,5.0,2013,8,6,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,0,0,0,1
32124,12,10.0,11.0,46.78,1010.0,23.0,0.0,5.0,2013,8,6,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,1,0,0,0,0,1
32125,13,8.0,10.0,43.76,1010.0,23.0,0.0,4.0,2013,8,6,-0.25881904510252035,-0.9659258262890684,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,0,0,0,1
32126,14,3.0,10.0,41.2,1010.0,24.0,0.0,4.0,2013,8,6,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,1,0,0,0,0,1
32127,15,2.0,9.0,40.92,1010.0,23.0,0.0,4.0,2013,8,6,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,1,0,0,0,0,1
32128,16,5.0,8.0,38.24,1010.0,23.0,0.0,5.0,2013,8,6,-0.8660254037844384,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,1,0,0,0,0,1
32129,17,4.0,8.0,40.63,1011.0,22.0,0.0,3.0,2013,8,6,-0.9659258262890681,-0.2588190451025215,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,1,0,0,0,0,1
32130,18,7.0,10.0,55.93,1011.0,19.0,0.0,4.0,2013,8,6,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,0,0,0,1
32131,19,19.0,10.0,63.41,1012.0,17.0,0.0,2.0,2013,8,6,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,0,0,0,1
32132,20,27.0,10.0,63.41,1012.0,17.0,0.0,2.0,2013,8,6,-0.866025403784439,0.49999999999999933,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,1,0,0,0,1
32133,21,23.0,10.0,67.57,1012.0,16.0,0.0,2.0,2013,8,6,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,0,0,0,1
32134,22,40.0,12.0,87.75,1012.0,14.0,0.0,1.0,2013,8,6,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,0,0,0,0,1
32135,23,29.0,11.0,82.14,1013.0,14.0,0.0,0.0,2013,8,6,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,1,0,1
32136,0,24.0,12.0,93.65,1013.0,13.0,0.0,1.0,2013,9,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
32137,1,31.0,11.0,87.66,1013.0,13.0,0.0,1.0,2013,9,0,0.25881904510252074,0.9659258262890683,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
32138,2,48.0,11.0,93.6,1013.0,12.0,0.0,2.0,2013,9,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
32139,3,63.0,12.0,93.65,1013.0,13.0,0.0,2.0,2013,9,0,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0
32140,4,50.0,12.0,93.65,1013.0,13.0,0.0,1.0,2013,9,0,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0
32141,5,28.0,12.0,93.65,1013.0,13.0,0.0,2.0,2013,9,0,0.9659258262890682,0.25881904510252096,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0
32142,6,35.0,12.0,93.65,1014.0,13.0,0.0,3.0,2013,9,0,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0
32143,7,35.0,13.0,87.84,1014.0,15.0,0.0,2.0,2013,9,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0
32144,8,43.0,13.0,77.32,1014.0,17.0,0.0,1.0,2013,9,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
32145,9,22.0,14.0,64.32,1014.0,21.0,0.0,1.0,2013,9,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,0,1,1,0
32146,10,35.0,14.0,60.51,1014.0,22.0,0.0,2.0,2013,9,0,0.5000000000000003,-0.8660254037844385,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
32147,11,38.0,12.0,49.97,1014.0,23.0,0.0,3.0,2013,9,0,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
32148,12,26.0,12.0,47.05,1013.0,24.0,0.0,3.0,2013,9,0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
32149,13,16.0,12.0,49.97,1013.0,23.0,0.0,4.0,2013,9,0,-0.25881904510252035,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
32150,14,17.0,9.0,36.29,1012.0,25.0,0.0,5.0,2013,9,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,0,0,1,0,1,0
32152,16,4.0,9.0,40.92,1013.0,23.0,0.0,6.0,2013,9,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0
32153,17,12.0,9.0,43.47,1013.0,22.0,0.0,6.0,2013,9,0,-0.9659258262890681,-0.2588190451025215,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0
32154,18,15.0,9.0,49.15,1014.0,20.0,0.0,4.0,2013,9,0,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0
32155,19,12.0,10.0,59.54,1015.0,18.0,0.0,4.0,2013,9,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0
32156,20,15.0,10.0,63.41,1016.0,17.0,0.0,3.0,2013,9,0,-0.866025403784439,0.49999999999999933,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0
32157,21,7.0,11.0,77.01,1016.0,15.0,0.0,2.0,2013,9,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0
32158,22,28.0,10.0,67.57,1016.0,16.0,0.0,1.0,2013,9,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0
32159,23,20.0,11.0,82.14,1016.0,14.0,0.0,2.0,2013,9,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0,1,0,1,0,0,0,0,1,0
32160,0,21.0,11.0,93.6,1017.0,12.0,0.0,1.0,2013,9,1,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
32161,1,17.0,11.0,93.6,1017.0,12.0,0.0,1.0,2013,9,1,0.25881904510252074,0.9659258262890683,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
32162,2,32.0,11.0,93.6,1017.0,12.0,0.0,2.0,2013,9,1,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32163,3,38.0,10.0,93.55,1016.0,11.0,0.0,0.0,2013,9,1,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
32164,4,47.0,9.0,93.5,1016.0,10.0,0.0,1.0,2013,9,1,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
32165,5,55.0,10.0,100.0,1017.0,10.0,0.0,1.0,2013,9,1,0.9659258262890682,0.25881904510252096,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
32166,6,47.0,10.0,93.55,1017.0,11.0,0.0,2.0,2013,9,1,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32167,7,56.0,13.0,93.7,1017.0,14.0,0.0,2.0,2013,9,1,0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32168,8,48.0,14.0,87.93,1018.0,16.0,0.0,2.0,2013,9,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32169,9,32.0,13.0,68.2,1018.0,19.0,0.0,1.0,2013,9,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
32170,10,41.0,11.0,56.19,1017.0,20.0,0.0,1.0,2013,9,1,0.5000000000000003,-0.8660254037844385,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
32171,11,25.0,9.0,43.47,1016.0,22.0,0.0,1.0,2013,9,1,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32172,12,30.0,9.0,43.47,1016.0,22.0,0.0,1.0,2013,9,1,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
32173,13,26.0,9.0,40.92,1015.0,23.0,0.3,2.0,2013,9,1,-0.25881904510252035,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
32174,14,24.0,8.0,40.63,1014.0,22.0,0.5,2.0,2013,9,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,0,0,0,1,0
32175,15,26.0,11.0,52.83,1014.0,21.0,0.0,4.0,2013,9,1,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32176,16,29.0,11.0,49.7,1014.0,22.0,10.5,3.0,2013,9,1,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32177,17,20.0,11.0,52.83,1014.0,21.0,13.3,3.0,2013,9,1,-0.9659258262890681,-0.2588190451025215,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32178,18,29.0,12.0,82.27,1016.0,15.0,0.0,4.0,2013,9,1,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
32179,19,17.0,12.0,82.27,1015.0,15.0,0.0,3.0,2013,9,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32180,20,30.0,12.0,93.65,1016.0,13.0,0.0,2.0,2013,9,1,-0.866025403784439,0.49999999999999933,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,1,0,1,0
32181,21,27.0,12.0,93.65,1016.0,13.0,0.0,1.0,2013,9,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,0,0,1,1,0
32182,22,26.0,12.0,100.0,1016.0,12.0,0.0,2.0,2013,9,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,1,0,0,0,0,1,0
32183,23,36.0,11.0,87.66,1016.0,13.0,0.0,2.0,2013,9,1,-0.25881904510252157,0.9659258262890681,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,1,0,0,0,1,0,0,1,0
32184,0,40.0,11.0,87.66,1016.0,13.0,0.0,1.0,2013,9,2,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0,1,0,0,1,0
32185,1,36.0,11.0,87.66,1016.0,13.0,0.0,2.0,2013,9,2,0.25881904510252074,0.9659258262890683,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32186,2,40.0,10.0,93.55,1016.0,11.0,0.0,2.0,2013,9,2,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32187,3,40.0,10.0,87.57,1016.0,12.0,0.0,2.0,2013,9,2,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32188,4,66.0,10.0,93.55,1016.0,11.0,0.0,2.0,2013,9,2,0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32189,5,86.0,10.0,93.55,1017.0,11.0,0.1,2.0,2013,9,2,0.9659258262890682,0.25881904510252096,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32190,6,93.0,10.0,93.55,1017.0,11.0,0.0,2.0,2013,9,2,1.0,6.123233995736766e-17,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32191,7,90.0,12.0,93.65,1018.0,13.0,0.0,3.0,2013,9,2,0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32192,8,59.0,13.0,82.4,1018.0,16.0,0.0,2.0,2013,9,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32193,9,50.0,13.0,72.6,1018.0,18.0,0.0,2.0,2013,9,2,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32194,10,33.0,13.0,68.2,1018.0,19.0,0.0,3.0,2013,9,2,0.5000000000000003,-0.8660254037844385,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32195,11,19.0,10.0,49.42,1017.0,21.0,0.0,3.0,2013,9,2,0.258819045102521,-0.9659258262890682,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,1,0,0,0,1,0
32196,12,16.0,10.0,49.42,1017.0,21.0,0.0,3.0,2013,9,2,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32197,13,8.0,10.0,46.49,1016.0,22.0,0.0,3.0,2013,9,2,-0.25881904510252035,-0.9659258262890684,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,1,0,0,0,1,0
32198,14,10.0,10.0,43.76,1016.0,23.0,0.0,3.0,2013,9,2,-0.4999999999999997,-0.8660254037844388,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,1,0,0,0,1,0
32199,15,12.0,9.0,43.47,1016.0,22.0,0.0,3.0,2013,9,2,-0.7071067811865471,-0.7071067811865479,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32200,16,15.0,9.0,43.47,1016.0,22.0,0.0,5.0,2013,9,2,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
32201,17,8.0,10.0,52.56,1016.0,20.0,0.0,3.0,2013,9,2,-0.9659258262890681,-0.2588190451025215,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,1,0,1,0,0,0,0,1,0
